PhraseId	SentenceId	Phrase	Sentiment
62821	3179	aimed mainly at little kids but with plenty of entertainment value	3
134590	7262	more fascinating -- being real -- than anything seen on Jerry Springer	3
88410	4593	the audience 's	2
106525	5624	conceal that there 's nothing resembling a spine here	1
155455	8509	is reasonably entertaining	3
20691	923	a three-dimensional , average , middle-aged woman 's experience	3
43766	2121	lungs	2
79409	4090	just how	2
8757	365	comic possibilities	3
64722	3277	Like the exalted	2
86858	4500	's incredible the number of stories	3
40321	1930	shockers	2
65483	3316	public restroom	2
43468	2101	this otherwise appealing picture loses its soul to Screenwriting For Dummies conformity .	0
8338	346	fundamentally	2
106295	5612	good cast	3
131295	7075	equally hard	2
97091	5076	you are into splatter movies	2
10987	468	of its broad racial insensitivity towards African-Americans	1
104478	5514	In the end , the movie bogs down in insignificance , saying nothing about Kennedy 's assassination and revealing nothing about the pathology it pretends to investigate .	0
138517	7502	foolish in trying to hold onto what 's left of his passe ' chopsocky glory	2
132098	7122	by the acting	2
137101	7415	decommissioned	2
77550	3989	Family togetherness	3
91222	4746	It collapses when Mr. Taylor tries to shift the tone to a thriller 's rush .	1
13476	580	a stand up	2
124084	6662	the very sluggish pace	2
83675	4325	thoughtlessly assembled	1
83399	4308	's really wrong with this ricture	1
56592	2842	even the bull	2
109781	5816	found writer-director Mitch Davis 's wall of kitsch hard going .	1
65669	3328	Max Rothman 's future	2
145249	7892	Mike shoots and scores	3
149541	8139	erotic cannibal movie	2
87516	4540	with virtuoso throat-singing	3
149749	8152	Even through its flaws , Revolution # 9 proves to be a compelling , interestingly told film .	3
38732	1845	latter experience	2
61156	3090	from a consummate actor incapable of being boring	3
104364	5506	Cho and	2
2158	82	-- as well as	2
45014	2184	add anything fresh to the myth	2
128854	6931	of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium	2
93122	4852	are just so WEIRD that I honestly never knew what the hell was coming next .	3
20707	924	A pointed , often tender , examination of the pros and cons of unconditional love and familial duties .	3
42677	2060	subsided	2
100203	5257	, often self-mocking ,	2
78765	4053	plod along .	2
57303	2888	overall an overwhelmingly positive portrayal	4
77704	3996	well-constructed fluff , which is all it seems intended to be	2
75069	3849	refusal to push the easy emotional buttons	2
41540	2000	comes along only occasionally	3
449	16	a sweet and modest and	3
56812	2855	the ` qatsi ' trilogy , directed by Godfrey Reggio ,	2
77075	3965	Roman Coppola 's	2
118635	6340	thoroughly winning flight of revisionist fancy	3
16799	726	enough to drag along the dead -LRB- water -RRB- weight of the other	1
54886	2734	headed east , Far East	2
126819	6819	whether you 're into rap or not	2
48328	2358	cast in action films when none of them are ever any good	2
90299	4700	withered during his enforced hiatus	2
25091	1147	was longer than an hour .	2
140487	7624	is one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right .	4
134409	7250	the Hearst mystique	2
33732	1586	like many of his works	3
11647	502	filled with crude humor and vulgar innuendo	1
10136	426	writer\/director Bart Freundlich 's film	2
135960	7343	the other foul substances	2
54037	2685	... are paper-thin , and their personalities undergo radical changes when it suits the script .	2
113511	6035	said that if she had to sit through it again , she should ask for a raise	1
46018	2238	I 'm all for the mentally challenged getting their fair shot in the movie business	3
66657	3383	at women 's expense	2
83053	4286	dead-undead	2
111983	5944	sincere , and just	3
24056	1093	thank me	2
129620	6972	This is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .	1
106642	5631	other year-end movies	2
91785	4777	quest story	2
114561	6094	a howlingly trashy time	2
112091	5950	dizzy , confused , and totally disorientated	0
64449	3263	Maik , the firebrand turned savvy ad man ,	3
65367	3309	the inability of dreams and aspirations	2
108067	5717	at the ins and outs of modern moviemaking	2
141968	7700	neither as sappy as Big Daddy nor as anarchic	2
102765	5415	The verdict : Two bodies and hardly a laugh between them .	1
23643	1073	struggle to pull free from her dangerous and domineering mother	2
50056	2457	to pack raw dough in my ears	1
148577	8084	the special effects are ` German-Expressionist , ' according to the press notes	1
58315	2940	There 's none of the happily-ever - after spangle of Monsoon Wedding in Late Marriage -- and	2
65093	3293	The milieu	2
149062	8109	an expiration date	2
59013	2977	Britney 's	2
86106	4457	turned his franchise	2
150516	8202	Why `` they '' were here	2
62338	3151	Exciting documentary .	4
101062	5309	has partly	2
63056	3190	anniversary edition	2
4230	160	without lectures or confrontations	3
41803	2012	men would act if they had periods	2
20577	918	a work that 's more interested in asking questions than in answering them	1
26118	1197	lately	2
7435	302	injects just enough freshness	3
138292	7485	the dysfunctional family dynamics	2
58099	2927	his movie is	2
78723	4050	dumped a whole lot of plot in favor of ... outrageous gags	1
128007	6885	few comic turns	2
22973	1038	that explode into flame	2
145826	7926	the canon	2
141313	7664	, and sometimes dry	2
21217	949	the skill	2
104531	5517	It looks good , Sonny , but you missed the point	1
14431	622	is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love .	3
143197	7774	A delightful stimulus for the optic nerves	4
94280	4920	whose passion for this region and its inhabitants	2
106431	5621	pretty good team	3
7373	301	To the filmmakers , Ivan is a prince of a fellow	2
52138	2573	square conviction	2
90886	4728	omniscient voice-over narrator	2
75579	3874	a powerful and deeply moving example	3
101775	5357	pains	2
69872	3552	as this	2
94953	4954	Too bad writer-director Adam Rifkin	2
129729	6979	worthwhile moviegoing experience	3
98337	5154	Eric Byler 's nuanced pic avoids easy sentiments and explanations ...	2
118068	6307	three splendid actors	4
13247	570	build	2
68007	3451	made the ridiculous Bolero	2
11408	489	step back and look at the sick character with a sane eye	2
31638	1483	Brian Tufano 's handsome widescreen photography and Paul Grabowsky 's excellent music turn this fairly parochial melodrama into something really rather special .	4
85504	4421	the Demons	2
29790	1381	depths	2
155682	8520	excepting Love Hewitt	2
64439	3262	comic opportunities	2
60913	3076	take on the upscale lifestyle	3
43206	2087	speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking	2
119194	6371	What ` Blade Runner ' would 've looked like as a low-budget series on a UHF channel .	1
131722	7101	that this Mean Machine was a decent TV outing that just does n't have big screen magic	1
14131	609	Natalie Babbitt 's	2
8123	335	raw-nerved story	3
25952	1188	the incredible IMAX sound system	3
8238	341	Wayne	2
151370	8253	that perfectly captures the wonders and worries of childhood	3
2551	97	your affection	2
10003	420	from a bygone era	1
18501	811	to laugh because he acts so goofy all the time	3
20131	894	evening to end	2
66104	3353	wo n't find anything to get excited about on this DVD	1
58521	2948	Muzak	2
79712	4104	stunning star turn	4
45489	2211	Hudlin comedy	2
136042	7349	have a freshness and modesty that transcends their predicament	3
71520	3648	that this likable movie is n't more accomplished	3
7024	281	a scummy ripoff of David Cronenberg 's brilliant ` Videodrome	0
136212	7364	is murder by numbers , and as easy to be bored by as your ABC 's , despite a few whopping shootouts	2
124590	6694	that it plays like the standard made-for-TV movie .	1
44268	2147	to realize that as far as these shootings are concerned , something is rotten in the state of California	1
70013	3564	some visual wit ... but little imagination elsewhere	2
41924	2017	you can be forgiven for realizing that you 've spent the past 20 minutes looking at your watch and waiting for Frida to just die already .	0
37168	1762	star performances	3
147437	8022	, aching sadness	2
64913	3286	that might have made No Such Thing	3
108479	5740	balanced by a rich visual clarity and deeply	4
29378	1360	Half Past Dead	2
139050	7537	is wasted in this crass , low-wattage endeavor .	0
54762	2726	the picture realizes a fullness that does not negate the subject .	3
43476	2101	to Screenwriting	2
84128	4345	the women 's stories	3
52704	2610	For VeggieTales fans , this is more appetizing than a side dish of asparagus .	4
121119	6486	but it also does the absolute last thing we need Hollywood doing to us	1
95580	4991	A poignant comedy that offers food for	3
7503	304	begins	2
90059	4686	the single female population	2
14506	625	villain	1
71130	3630	by those on both sides of the issues , if only for the perspective it offers	3
98611	5169	It all unfolds predictably ,	1
151171	8242	After a while , Hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial .	1
148114	8061	ravaging	2
21376	955	helps make great marching bands half the fun of college football games	3
110141	5832	Freddy Got Fingered	2
125932	6765	train wreck	1
153539	8385	loopy and	1
81134	4179	celebratory	3
68027	3452	that `	2
57023	2871	A wild comedy that could only spring from the demented mind	3
114599	6097	big-budget , after-school special	1
99146	5199	the `` other side	2
88761	4612	This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and	2
109401	5793	especially if you 're in the mood for something more comfortable than challenging	2
58837	2966	May be more genial than ingenious	2
18388	804	, flashy , overlong soap opera .	1
90557	4714	was shot on digital video	2
73183	3738	Nancy Savoca 's	2
39568	1889	Ms. Phoenix	2
107603	5687	is authentic to the core of his being .	3
142879	7754	is unable to save the movie	1
64646	3272	are moments of hilarity to be had .	3
88945	4621	about his obsessive behavior	2
96110	5020	American action-adventure buffs ,	2
100925	5300	innocent yet fervid	3
81242	4187	encouraging thought	3
100394	5268	Nair 's cast is so large it 's Altman-esque , but she deftly spins the multiple stories in a vibrant and intoxicating fashion .	4
26221	1201	similar	2
79055	4068	the `` real '' portions	2
106589	5629	in amazement over the fact	3
139886	7589	Afghani	2
34339	1612	Squandering his opportunity to make absurdist observations , Burns gets caught up in the rush of slapstick thoroughfare .	1
120799	6463	the thinness	2
144834	7862	can hardly	2
117928	6299	depressing than liberating	2
122520	6571	tracking shots	2
